Year,STATE_NAME,COUNTY_NAME,STATE_ID,COUNTY_ID,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
2022,California,Alameda,05,000,117186.62,0.99812,908.5,15446.48,0.95674,8482.58,16263.1,0.76607,22801.67,12557.67,0.91236,43629.58
2022,California,Alpine,05,010,*,*,*,4260.59,0.95544,12.75,23228.61,0.89369,16.25,8696.75,0.75464,116.92
2022,California,Amador,05,020,111517.97,1.00018,20.25,14285.88,0.86783,495.83,23356.01,0.86483,516.42,11761.84,0.89131,5189.83
2022,California,Butte,05,030,98103.97,0.93459,187.08,12249.59,0.92146,4118.17,20742.13,0.9365,4052.25,11372.6,0.92176,22936.92
2022,California,Calaveras,05,040,77230.72,1.0161,23.75,11102.97,0.86077,794.25,18639.19,0.88304,894.25,10826.08,0.85847,7514.5
2022,California,Colusa,05,050,96315.64,0.92197,32.33,11123.24,0.97453,312.83,16188,0.82252,664.92,11406.59,0.86919,1696.67
2022,California,"Contra Costa",05,060,119356.26,1.00628,618.92,14264.74,0.95119,6566.58,19163.06,0.81208,10193.92,13283.86,0.94034,45229.08
2022,California,"Del Norte",05,070,98655.95,1.00486,16.08,10576.85,0.84654,716.83,16056.66,0.79376,775.25,10557.23,0.89786,2790.75
2022,California,"El Dorado",05,080,103012.92,0.98719,65.83,12064.81,0.87454,1684.42,21090.07,0.85042,1678.67,11466.6,0.88098,16296.33
2022,California,Fresno,05,090,89669.11,0.94119,714.42,12772.61,0.92336,7571.92,15560.11,0.83035,12628.67,11727.78,0.95878,38105.92
2022,California,Glenn,05,100,78519.96,0.91612,45.75,15006.43,0.97305,552.17,19568.9,0.88669,871.92,11232.22,0.8935,2932.42
2022,California,Humboldt,05,110,101672.32,1.03844,77.67,10322.85,0.84531,2777,16749.29,0.81172,2993.92,9117.53,0.83324,14881.67
2022,California,Imperial,05,120,82907.56,1.00192,404.08,14350,1.11953,1912.08,16220.39,0.92905,7194.58,10714.44,0.9986,5407.58
2022,California,Inyo,05,130,93220.63,0.92543,21.5,16123,0.85954,252.58,23242.86,0.8096,448.42,12536.64,0.8099,2611.42
2022,California,Kern,05,140,94861.14,0.96868,614.58,14206.1,1.08521,7610.42,18246.01,0.91933,10928.5,12001.63,0.98878,27446.17
2022,California,Kings,05,150,84074.07,0.92119,131.83,13443.22,0.97118,1207.25,16120.54,0.82212,1990.83,11248.45,0.96123,5337.5
2022,California,Lake,05,160,114923.15,0.96041,64.75,14567.02,0.98935,1774.33,21539.92,0.89986,2295.17,12077.04,0.91733,6689
2022,California,Lassen,05,170,84952.93,0.80086,13.83,11514.04,0.83901,495.5,18398.46,0.73476,570.42,10128.34,0.80309,2806.33
2022,California,"Los Angeles",05,200,109643.06,1.02181,6581.08,19080.42,1.1506,45078.17,23800.73,0.97582,146402.92,13140.58,0.9869,244680.08
2022,California,Madera,05,300,79012.88,0.89916,109.33,11912.61,0.87295,1299.5,13363.63,0.80091,2301.83,10911.11,0.92642,6220.58
2022,California,Marin,05,310,126916.02,1.08592,49.25,15775.83,0.93217,1129.67,21822.16,0.83755,2116.33,13058.49,0.9104,20058.67
2022,California,Mariposa,05,320,92452.59,1.02237,13.92,11813.19,0.87203,307.17,21680.99,0.83642,424.33,11818,0.86305,2486.83
2022,California,Mendocino,05,330,101483.71,0.89672,89.75,12118.05,0.89686,1868.25,18629.18,0.81984,2586.75,10334.44,0.78275,11179
2022,California,Merced,05,340,87019.71,0.94525,302.5,13029.31,0.92861,2978.67,14172.98,0.80403,5752.33,11095.47,0.9291,13276.83
2022,California,Modoc,05,350,*,*,*,12729.32,0.8221,226.17,22288.27,0.85511,291.83,10610.51,0.81776,1262.75
2022,California,Mono,05,360,*,*,*,12023.71,0.82388,59.83,16302.34,0.77487,107.17,11341.83,0.75936,1126.58
2022,California,Monterey,05,370,120443.41,0.97343,324.75,13510.14,0.92895,4001.58,17116.8,0.79507,7984.17,12378.41,0.89018,31666.5
2022,California,Napa,05,380,110163.07,1.01988,86.75,11523.18,0.81272,1220.75,17057.68,0.8268,1829.17,13609.24,0.98599,8334.92
2022,California,Nevada,05,390,91052.31,0.99617,49.17,11857.74,0.84046,1456.42,20387.41,0.86381,1510.83,10447.6,0.86598,15673.67
2022,California,Orange,05,400,100401.43,1.02801,1544.17,19095.25,1.17856,10125.75,16927.15,0.93309,37972.25,12890.56,0.99831,121414.17
2022,California,Placer,05,410,94165.51,0.97506,139.08,13796.11,0.895,2435.92,21127.16,0.88363,2311.92,12212.56,0.96459,24694.08
2022,California,Plumas,05,420,121604.15,0.92794,11,13385.79,0.87398,395.25,18445.03,0.81209,539.08,10449.34,0.77605,3598.17
2022,California,Riverside,05,430,94397.64,0.97523,1166,15490.08,1.1159,10263.17,20803.56,0.95972,13001.25,12923.62,1.03978,71622.83
2022,California,Sacramento,05,440,101414.48,0.97345,927.25,13517.22,0.96071,12086.92,17741.28,0.87295,13190.17,12080.96,0.99201,41359.5
2022,California,"San Benito",05,450,119342.22,0.92922,61.17,13404.18,0.90802,517.58,20926.44,0.83387,889,12930.17,0.91404,4295.92
2022,California,"San Bernardino",05,460,99221.16,0.99071,1168.58,15996.57,1.11955,10164.08,21929.87,0.9704,12715.17,12150.54,1.04472,33318.92
2022,California,"San Diego",05,470,95875.67,1.00711,1560,17265.23,1.08058,14361.33,21381.17,0.9436,20002.5,12350.83,0.95582,120849.92
2022,California,"San Francisco",05,480,119013.35,1.00375,377.92,14628.14,0.96649,4405.25,14689.93,0.75835,20732.67,12494.97,0.90162,21932.33
2022,California,"San Joaquin",05,490,98991.42,0.94413,553.58,13137.81,0.94712,5002.92,16306.41,0.82098,7475.75,11642.52,0.97737,24415.92
2022,California,"San Luis Obispo",05,500,93350.82,0.96634,137.42,11696.32,0.84716,3162.75,18564.11,0.82895,3399.17,10507.62,0.86617,34521.75
2022,California,"San Mateo",05,510,109891.34,0.93909,345,15715.1,0.93946,1809.67,16256.86,0.76053,3690.42,12625.53,0.90787,34386.08
2022,California,"Santa Barbara",05,520,96047.14,0.97587,350.5,12932.04,0.9507,3862.92,15619.12,0.80256,7038.08,11777.52,0.95947,36957.42
2022,California,"Santa Clara",05,530,122178.25,0.97305,948.42,15759.57,0.93037,6174.75,17172.29,0.78802,18117.67,12964.02,0.90587,63155
2022,California,"Santa Cruz",05,540,105301.9,0.96967,182.17,14438.23,0.89672,2383.08,18627.8,0.83575,4480.42,11468.18,0.85564,23501.58
2022,California,Shasta,05,550,105569.39,1.03576,131.5,11074.55,0.83024,4721.17,19541.81,0.88094,4034,10746.6,0.90477,22701.75
2022,California,Sierra,05,560,*,*,*,20328.04,1.08064,59.92,18207.62,0.82164,92.42,8865.66,0.84327,435.58
2022,California,Siskiyou,05,570,80450.44,0.91454,34.75,10972.17,0.82508,1140.33,15608.75,0.77787,1359.58,9497.4,0.77666,7217.92
2022,California,Solano,05,580,99633.3,0.99688,330.33,13956.27,0.92924,3314.25,17549.55,0.81702,4216.92,13193.31,0.98518,14070.58
2022,California,Sonoma,05,590,119515.37,0.95985,235.42,13702.1,0.89038,3356.83,20528.63,0.83967,4952.58,13273.65,0.96637,27954.33
2022,California,Stanislaus,05,600,92749.55,0.93556,402.33,14154.69,0.98064,4565,15724.18,0.83329,6523.17,11266.59,0.92747,16252
2022,California,Sutter,05,610,96426.55,0.94062,100,12510.02,0.90392,1531.58,16045.63,0.78592,2440.83,11214.56,0.97918,7530.83
2022,California,Tehama,05,620,92613.36,0.93553,57.58,10334.52,0.82952,1381.17,18237.97,0.8641,1436.83,10388.23,0.90287,6805.42
2022,California,Trinity,05,630,73503.25,0.99749,8.67,10252.3,0.75194,303.83,19892.9,0.83516,410.67,9796.14,0.76724,1848.75
2022,California,Tulare,05,640,79379.85,0.97458,500.42,11195.38,0.92401,4461.67,14935.22,0.80043,8725.67,10727,0.94902,20188.83
2022,California,Tuolumne,05,650,100188.73,0.92877,41.33,13899.54,0.90707,980.5,19828.19,0.87608,1083.17,12221.66,0.88816,8308.17
2022,California,Ventura,05,660,100872.27,1.00856,559.25,15922.26,0.99869,5473.5,20080.52,0.86601,9472.17,13462.27,0.97671,52138.67
2022,California,Yolo,05,670,95229.22,0.93164,126.83,12712.72,0.9087,1370.83,16545.14,0.81864,2342.42,10876.77,0.9172,7264.42
2022,California,Yuba,05,680,102705.39,0.95323,83.17,13029.96,0.91008,1404.92,19252.36,0.89513,1450.17,11401.07,0.97971,4623.25
2022,Colorado,Adams,06,000,82717.42,0.9711,147.83,13564.9,1.09428,2174.58,15131.42,0.91756,1454.83,11904.17,1.04812,10068.25
2022,Colorado,Alamosa,06,010,*,*,*,10197.59,0.74665,147.17,14192.99,0.77773,216.92,10067.39,0.85831,796
2022,Colorado,Arapahoe,06,020,79634.32,1.02492,180.67,14359.85,1.12965,2602.5,17059.81,0.97767,1709.42,12030.78,1.04765,23240.42
2022,Colorado,Archuleta,06,030,*,*,*,8372.06,0.87141,96.5,10023.15,0.71662,106.17,9607.7,0.73767,1850.58
2022,Colorado,Baca,06,040,*,*,*,19421.68,1.4018,53.08,21078.3,0.97275,135.83,12654.91,0.8513,505.33
2022,Colorado,Bent,06,050,*,*,*,9744.83,0.90763,81.33,18629.82,0.93879,91.67,9275,0.89808,352.5
2022,Colorado,Boulder,06,060,99923.13,0.92528,66,12856.03,0.97466,1397.67,16231.48,0.84799,997.67,10598.32,0.88395,18374
2022,Colorado,Chaffee,06,070,*,*,*,12936.33,0.9735,132.92,16985.67,0.74984,161.67,10270.3,0.77073,2645.08
2022,Colorado,Cheyenne,06,080,*,*,*,19328.55,0.85479,27.67,26046.86,0.44924,23.42,17417.74,0.85589,218.83
2022,Colorado,"Clear Creek",06,090,*,*,*,14691.76,0.80674,61.17,15217.28,1.04416,44,9914.63,0.9927,384.83
2022,Colorado,Conejos,06,100,*,*,*,9903.43,0.94422,109.08,13892.78,0.83417,178.42,8798.27,0.77333,475.67
2022,Colorado,Costilla,06,110,*,*,*,11508.7,0.72091,57.67,12346.92,0.7112,105.25,7449.67,0.74002,246.33
2022,Colorado,Crowley,06,120,*,*,*,12017.38,0.74509,57.92,16559.06,0.81232,66.83,9730.47,0.93417,202.83
2022,Colorado,Custer,06,130,.,.,.,5014.26,0.56047,44.67,11914.65,0.68678,53.42,8843.27,0.75361,768.92
2022,Colorado,Delta,06,140,71805.92,0.82356,16,10435.34,0.94382,287.5,16629.64,0.80029,261.83,8771.66,0.82429,3613.42
2022,Colorado,Denver,06,150,76540.83,0.97926,185.17,13792.51,1.11474,2305.67,16272.95,0.9742,1996.5,11616.44,0.99841,17768.42
2022,Colorado,Dolores,06,160,*,*,*,11348.31,0.64025,34,19459.49,0.72588,27,11077.35,0.85636,245.75
2022,Colorado,Douglas,06,170,81107.72,1.00656,61.67,14234.04,1.07801,857.33,23123.65,1.0059,387.42,11702.48,0.95634,17146.17
2022,Colorado,Eagle,06,180,*,*,*,14272.94,0.8868,105.5,15910.07,0.72079,161.75,10784.27,0.73539,4040.5
2022,Colorado,Elbert,06,190,*,*,*,14155.44,0.96521,119,24518.24,0.97283,53.67,11941.79,0.98477,1703.5
2022,Colorado,"El Paso",06,200,80943.55,1.00083,212.17,12687.95,0.99904,3867.08,17449.95,0.92664,1879.17,10958.23,0.97513,33923.33
2022,Colorado,Fremont,06,210,75333.91,0.97583,20,10379.49,0.83722,464.17,16893.24,0.95104,387.17,9161.09,0.92414,3424.42
2022,Colorado,Garfield,06,220,77825.63,0.88244,11,13186.16,0.95537,386.25,20080.31,0.92852,448.08,11189.22,0.84928,5036.25
2022,Colorado,Gilpin,06,230,*,*,*,20073.17,0.90498,35.17,19690.53,0.81468,27.33,8438.13,0.83538,285.42
2022,Colorado,Grand,06,240,*,*,*,14348.85,0.73256,63.17,16409.35,0.85067,61,10083.36,0.694,1307.17
2022,Colorado,Gunnison,06,250,*,*,*,9880,0.8318,53.17,19307.9,0.88599,87.42,8555.73,0.76879,1364.5
2022,Colorado,Hinsdale,06,260,*,*,*,*,*,*,*,*,*,8808.29,0.85088,133.92
2022,Colorado,Huerfano,06,270,*,*,*,13336.89,0.79257,101.17,17709.74,0.91803,112.58,10812.48,0.88809,710.5
2022,Colorado,Jackson,06,280,.,.,.,8496.2,1.44484,12.17,19722.91,0.85053,13.92,9183.93,0.86202,176.17
2022,Colorado,Jefferson,06,290,83264.43,0.98326,121.92,12864.02,1.01137,2276.58,19145.97,1.02029,1129.83,11342.49,1.0178,22658.42
2022,Colorado,Kiowa,06,300,*,*,*,17917.58,0.91795,20.33,23605.51,0.83821,39.58,14121.56,0.87759,206.58
2022,Colorado,"Kit Carson",06,310,*,*,*,16508.28,0.99463,102.75,19383.59,0.83748,92.33,13273.96,0.84832,836
2022,Colorado,Lake,06,320,*,*,*,16936.82,0.91215,42.33,15765.73,0.67618,23.75,11553.46,0.84466,459
2022,Colorado,"La Plata",06,330,68220.89,0.91287,14.17,15691.73,1.05294,295.58,18167.76,0.84275,277.33,9970.22,0.79212,5247.5
2022,Colorado,Larimer,06,340,82043.54,1.02898,93,13087,1.02575,1576.75,17779.03,0.99023,1153.92,10247.07,0.9263,24060.5
2022,Colorado,"Las Animas",06,350,60907.76,0.84086,13.5,10190.85,0.86077,265.17,17535.73,0.90711,271.42,8574.31,0.76122,1220.08
2022,Colorado,Lincoln,06,360,*,*,*,16155.15,1.2729,48,22801.32,0.95956,76,12957.04,1.03665,425.67
2022,Colorado,Logan,06,370,*,*,*,12054.51,0.96561,232.08,18311.98,0.98689,204.17,10722.21,0.95268,1800.58
2022,Colorado,Mesa,06,380,84725.12,0.95066,56.08,11117.12,1.03235,891.42,15563.27,0.93381,725.5,9367.61,0.91255,13151.58
2022,Colorado,Mineral,06,390,*,*,*,*,*,*,*,*,*,8456.53,0.84257,143.67
2022,Colorado,Moffat,06,400,*,*,*,13792.64,0.943,158.92,22580.68,0.89139,119.5,12310.95,0.85461,1251.42
2022,Colorado,Montezuma,06,410,79172.4,0.85993,26.08,14404.86,0.95139,274.25,13894.23,0.79908,356.5,9502.92,0.80751,2862.25
2022,Colorado,Montrose,06,420,77985.73,0.91938,16.17,9784.42,0.89015,347,15981.13,0.85494,367.42,9121.18,0.84702,4751.75
2022,Colorado,Morgan,06,430,72254.59,0.954,18.92,11110.46,0.95382,217.42,15995.16,0.89656,284.08,10746.13,0.93284,1911.5
2022,Colorado,Otero,06,440,86753.58,0.97139,12.58,11949.43,0.93567,241.58,17432,0.94119,279.75,8804.02,0.89605,1142.83
2022,Colorado,Ouray,06,450,.,.,.,11232.74,1.75929,20.83,16909.15,0.58878,25,8499.79,0.72561,749.08
2022,Colorado,Park,06,460,*,*,*,9462.47,1.06017,104.42,19778.93,0.89357,72.75,9438.89,0.84104,1239.75
2022,Colorado,Phillips,06,470,*,*,*,18976.04,1.04149,41.67,30070.53,0.99482,82.42,15930.5,0.90174,560.33
2022,Colorado,Pitkin,06,480,*,*,*,22035.92,1.09215,29.25,19435.48,0.78302,67.25,13064.17,0.77132,2220.92
2022,Colorado,Prowers,06,490,58431.39,0.92131,15.5,10826.74,1.02223,212.17,16972.3,0.88882,303.25,10780.16,0.8505,1092
2022,Colorado,Pueblo,06,500,73278.46,0.99063,75.83,11045.2,0.99025,1575.08,17365.7,1.00208,924.92,10562.47,0.9876,8308.83
2022,Colorado,"Rio Blanco",06,510,*,*,*,20769.55,1.03378,69.92,27114.88,1.106,52.75,15712.6,0.91069,673.75
2022,Colorado,"Rio Grande",06,520,73477.54,0.88651,9.25,10959.66,0.90092,192.92,15603.45,0.77044,303.25,9715.66,0.82676,1228.83
2022,Colorado,Routt,06,530,*,*,*,10133.59,0.80032,123.17,11759.71,0.808,118.08,9622.74,0.70693,2858.92
2022,Colorado,Saguache,06,540,*,*,*,9252.71,0.82952,59.5,7439.39,0.69923,92.58,9592.67,0.73214,513.58
2022,Colorado,"San Juan",06,550,.,.,.,*,*,*,*,*,*,8059.49,0.89688,82.08
2022,Colorado,"San Miguel",06,560,.,.,.,21409.67,0.95127,21.5,23416.85,0.98087,37.58,8265.09,0.67097,651.25
2022,Colorado,Sedgwick,06,570,*,*,*,16186.5,0.99457,49.42,17078.23,0.93625,55.67,12888.91,0.85296,425.42
2022,Colorado,Summit,06,580,*,*,*,11854.34,0.88814,61.33,15246.78,0.75469,56.83,9009.4,0.69698,2137.25
2022,Colorado,Teller,06,590,*,*,*,8534.04,0.91696,171.33,16017.78,0.85318,104,10421.98,0.87255,1799.75
2022,Colorado,Washington,06,600,*,*,*,10728.54,0.9465,51.92,18713.97,1.10356,68.25,12542.43,0.87142,545.83
2022,Colorado,Weld,06,610,78503.04,0.97604,105.33,12817.56,1.08521,1559,16162.49,0.92236,1035.25,11171.35,1.00966,12899.25
2022,Colorado,Yuma,06,620,*,*,*,13416.36,0.88748,100.67,18720.89,0.84168,163.17,12612.92,0.83276,1117.25
2022,Colorado,Broomfield,06,630,88041.79,1.0083,16.17,12915.7,1.08646,185.33,13727.1,1.01339,122,11315.68,0.98445,2998.17
2022,Connecticut,Fairfield,07,000,104233.73,1.04382,440.25,15498.58,0.98562,4986.42,18664.32,0.86461,8092.58,12882.36,1.00079,54401.75
2022,Connecticut,Hartford,07,010,93573.48,1.06971,424,13958.88,1.0083,6745.75,17710.29,0.9498,7898.17,12618.45,1.09826,34660.08
2022,Connecticut,Litchfield,07,020,84073.21,0.98103,73.5,15418.26,0.99805,1470.33,19145.2,0.94923,2117.75,12377.97,1.02011,12573.17
2022,Connecticut,Middlesex,07,030,92898.74,0.95768,51.58,12740.82,0.93527,1184.5,19086.21,0.91628,1347.75,12800.07,1.06097,8887.42
2022,Connecticut,"New Haven",07,040,97952.67,1.04976,509,13706.07,1.00074,6866.75,20411.92,0.9787,7977.33,12906.88,1.07633,36941.92
2022,Connecticut,"New London",07,050,96316.33,1.05263,125.17,13703.56,1.05383,2704,18289.19,0.94955,2912.92,12729.31,1.09273,15208.92
2022,Connecticut,Tolland,07,060,90103.5,0.99507,32.42,14171.83,0.97813,890.92,18718.6,0.95343,907.92,12366.59,1.05596,5954.17
2022,Connecticut,Windham,07,070,104362.22,1.03637,52,12544.87,0.91642,1334.17,18841.19,0.90862,1386.75,12966.1,1.07175,4824.75
2022,Delaware,Kent,08,000,78250.18,0.94464,201.5,12449.38,1.00401,2686,17627.54,1.00303,1264.92,11003.35,1.05424,18753.17
2022,Delaware,"New Castle",08,010,86939.46,0.99252,485.5,13223.72,1.03717,4822.58,19225.96,0.96974,3329.83,11279,0.98157,48364.33
2022,Delaware,Sussex,08,020,86847.36,0.99188,255.75,12824.98,1.06483,2675.83,19130.52,1.01829,1762.33,10599.02,0.96131,44992.33
2022,"District of Columbia","District of Columbia",09,000,91241.8,1.02867,702,14202.88,1.11948,4917.5,16858.01,0.92543,9347.75,10502.57,0.90059,24704.08
2022,Florida,Alachua,10,000,87799.64,1.04256,176.33,12875.51,1.13019,1683.83,24375.24,1.16606,1297.42,10155.79,0.99353,18818.17
2022,Florida,Baker,10,010,86058.09,1.02837,24.33,13755.47,1.10123,239.33,22699.83,1.10282,134.17,11625.17,1.09093,1721.17
2022,Florida,Bay,10,020,89680.5,0.97047,114.67,12379.63,0.98128,1725.33,22509.14,1.10395,935,12272.56,1.03208,15258.83
2022,Florida,Bradford,10,030,65406.53,0.90227,25.92,14717.82,1.1741,240.83,22127.37,1.28739,185.92,11757.03,1.16898,1837.08
2022,Florida,Brevard,10,040,89548.26,1.03894,398,12292.43,1.01982,5346.33,26823.15,1.20377,2961.08,11633.38,1.10257,56441.25
2022,Florida,Broward,10,050,98975.26,1.0536,905.5,16372.04,1.21378,6598.5,25762.44,1.17976,9231.5,12802.82,1.09908,66059.5
2022,Florida,Calhoun,10,060,*,*,*,15452.55,1.02597,146,26655.3,1.14192,172,10537.08,1.04943,730.17
2022,Florida,Charlotte,10,070,83190.2,1.0374,107,12728.8,1.06989,1818.42,26199.43,1.28074,1007.42,11529.21,1.21909,29234.58
2022,Florida,Citrus,10,080,97313.43,1.11284,100.17,11286.19,1.21457,1678.58,24830.71,1.29597,1019.5,10579.49,1.34514,22525.42
2022,Florida,Clay,10,090,86875.73,1.0371,145.25,12323.07,1.07656,1560.5,24679.28,1.22768,708.58,12076.58,1.12421,18697.25
2022,Florida,Collier,10,100,82184.86,1.009,208.58,13212.71,0.98998,1660.75,19536,0.98145,1432.42,11932.84,1.05966,55530.17
2022,Florida,Columbia,10,110,106904.12,1.04525,59.33,13695.53,1.02756,675.17,30384.46,1.27161,514.75,11177.57,1.07252,5241.42
2022,Florida,Miami-Dade,10,120,97008.8,1.09634,1191.17,17253.18,1.24556,8573.25,26160.54,1.27302,23624.67,12716.54,1.07128,45615.67
2022,Florida,DeSoto,10,130,80737.32,1.07508,29.08,12071.86,1.00703,293.83,20184.85,0.98251,212.83,12537.11,1.17131,2511.67
2022,Florida,Dixie,10,140,86981.73,1.10593,11.5,12709.52,1.03436,189.5,24505.59,1.20588,151.75,11858.4,1.07318,1097.75
2022,Florida,Duval,10,150,84264.61,1.02827,751.67,14069.83,1.16413,5400.08,23684.55,1.21453,3913.67,11488.27,1.09734,54840.58
2022,Florida,Escambia,10,160,83694.28,1.01201,271.5,12821.24,1.00289,2809.58,26234.3,1.14021,1510.42,12008.3,1.05077,23936.5
2022,Florida,Flagler,10,170,85450.64,0.96903,75.25,11590.93,0.99093,898.17,23817.29,1.14341,468.25,11255.83,1.0644,14429.75
2022,Florida,Franklin,10,180,*,*,*,9516,0.88643,103.08,16143.62,0.9545,99,10530.61,0.89142,1134.33
2022,Florida,Gadsden,10,190,81810.94,1.09595,23.92,12694.91,1.01298,349.67,22048.51,1.02125,242.58,9904.03,1.05349,1462
2022,Florida,Gilchrist,10,200,57983.11,0.84491,8.25,12172.21,0.97408,169.92,23884.68,1.0525,142.17,10958.96,1.06017,1478.33
2022,Florida,Glades,10,210,94699.44,0.98708,8.67,10865.52,1.03958,85.5,14455.83,1.04075,83.17,13636.07,1.25064,771.83
2022,Florida,Gulf,10,220,72313.6,0.98996,10,12918.97,1.00115,168.67,29040.39,1.13402,126.67,11610.31,0.96302,1527.75
2022,Florida,Hamilton,10,230,70111.42,0.9224,13.58,14366.23,0.9129,136.92,28122.09,1.14337,118.33,11339.13,1.05095,893.58
2022,Florida,Hardee,10,240,95472.96,1.08157,19.5,14538.21,1.09061,181.5,22271.54,0.9658,186.42,12293.3,1.10345,1286
2022,Florida,Hendry,10,250,70363.05,0.91783,29.17,13569.52,1.05961,250.25,22740.62,1.07149,368.08,11710.48,1.10113,1526.58
2022,Florida,Hernando,10,260,92676.56,1.1504,87.83,12668.5,1.08841,1612.75,28913.73,1.4348,800.42,12812.87,1.31471,14479.33
2022,Florida,Highlands,10,270,90368.7,1.05565,97.5,13838.32,1.18127,908.58,23692.13,1.17163,742.5,13235.71,1.21611,11793.75
2022,Florida,Hillsborough,10,280,89726.38,1.06366,658.17,14652.42,1.19742,6339.17,26206.48,1.36969,5890.83,12092.34,1.18663,57772.83
2022,Florida,Holmes,10,290,109244.86,1.00795,17.25,11070.55,1.05215,290.5,20307.43,1.03365,233.42,11021.29,0.99347,1610.83
2022,Florida,"Indian River",10,300,81593.3,1.0399,136.75,12875.02,1.00522,1457.5,21793.81,1.12992,925.75,11832.66,1.02536,26482.92
2022,Florida,Jackson,10,310,84182.91,1.03633,32.5,12095.36,0.88412,615.58,23844.03,1.08664,477.67,11603.23,1.01207,3773
2022,Florida,Jefferson,10,320,*,*,*,13471.88,0.88488,97.75,18926.34,0.94578,106,10907.83,0.98272,820.25
2022,Florida,Lafayette,10,330,*,*,*,16774.73,1.28802,61.5,25542.86,1.16351,68.25,11953.61,1.05354,535
2022,Florida,Lake,10,340,85040.89,1.04799,221.25,13208.7,1.15935,2321.67,27826.47,1.27309,1652.75,11736.76,1.2449,39588.08
2022,Florida,Lee,10,350,85112.62,1.04253,433.25,12563.83,1.07587,4420.83,21395.92,1.16397,2848.08,11435.19,1.1212,83546.17
2022,Florida,Leon,10,360,83922.91,1.07719,94.33,12779.43,1.04144,1177.92,22270.86,1.06246,816.17,10554.84,1.02167,10440.75
2022,Florida,Levy,10,370,104655.49,1.15819,26.75,10042.21,1.0031,481.42,24686.92,1.1528,338.58,11226.69,1.10789,3626.92
2022,Florida,Liberty,10,380,*,*,*,7916.17,0.88009,63.75,22809.45,0.97503,47,11139.38,1.14753,292.67
2022,Florida,Madison,10,390,65613.63,0.83942,17.17,14406.34,1.11708,177.58,27003.22,1.14597,194.25,11633.37,1.009,1167.17
2022,Florida,Manatee,10,400,88269.03,1.04864,227.75,12821.69,1.0587,2294.33,26201.67,1.21551,1650.17,11503.21,1.02003,44769.08
2022,Florida,Marion,10,410,84610.03,1.05009,239.75,12346.8,1.11225,2819.67,25470.93,1.22481,1929.92,11361.99,1.17584,37770.5
2022,Florida,Martin,10,420,85830.13,1.0659,89.25,13777.5,0.996,899.83,25023.91,1.13314,714.58,12465.88,1.0572,22537.08
2022,Florida,Monroe,10,430,109291.85,1.0017,34.75,12074.06,0.90188,569.33,20750.99,0.87875,805.25,10878.66,0.88793,8911.17
2022,Florida,Nassau,10,440,89406.12,1.1526,47.83,12486.61,1.0725,650.67,23401.97,1.16158,330.75,10423.47,1.02412,11020.92
2022,Florida,Okaloosa,10,450,91771.9,1.04613,173.58,12085.68,0.99965,1740.08,25428.58,1.15371,838.92,11842.46,1.04963,19713.08
2022,Florida,Okeechobee,10,460,100989.21,1.07428,28.92,12373.16,1.179,334,20142.2,1.27005,336.33,12159.93,1.35663,2347.67
2022,Florida,Orange,10,470,96251.58,1.05808,607,14651.47,1.1726,4814.17,29744.92,1.28404,4424.17,11788.7,1.10752,46412.33
2022,Florida,Osceola,10,480,84240.8,1.0282,178.17,14724.57,1.1212,1583.67,31773.63,1.35612,1195.25,11109.48,1.12314,10365.25
2022,Florida,"Palm Beach",10,490,91154.3,1.03249,893.58,14605.04,1.13563,5865,24866.18,1.21555,6740.92,13414.32,1.15467,135071.25
2022,Florida,Pasco,10,500,84832.45,1.07861,256.33,13662.69,1.15739,3439.5,27447.65,1.42183,2381.67,12296.69,1.24212,30906.92
2022,Florida,Pinellas,10,510,92540.34,1.07135,575.67,15461.2,1.21662,5922.42,29952.02,1.39022,5486,12243.54,1.15709,66085.08
2022,Florida,Polk,10,520,84678,1.01776,420.92,12055.26,1.12367,3705.33,26975.94,1.27235,2438.5,11386.4,1.18616,38900.67
2022,Florida,Putnam,10,530,93486.17,1.04999,61.92,11437.18,1.04343,780,26453.59,1.2776,610.17,12305.86,1.14837,5753.58
2022,Florida,"St. Johns",10,540,99406.32,1.03427,118.75,11451.32,0.95835,1559.67,24543.22,1.18297,862.58,10996.54,0.9819,31404.58
2022,Florida,"St. Lucie",10,550,84672.97,1.0063,256.25,12676.26,1.04946,2658.67,23380.92,1.12547,1684.08,12551.7,1.09369,27567.83
2022,Florida,"Santa Rosa",10,560,83576.6,0.97126,85.5,11176.5,0.92894,1629.08,25072.63,1.07219,557.75,11864.37,1.01549,14214.75
2022,Florida,Sarasota,10,570,99951.35,1.05883,249.58,13451.75,1.04168,2903.33,24256.8,1.18286,2309.42,11514.7,1.03478,73535.25
2022,Florida,Seminole,10,580,99106.85,1.05405,206.42,13582.48,1.142,1874.67,28536.11,1.27438,1542,12427.52,1.09864,26717.33
2022,Florida,Sumter,10,590,92001,1.08933,115.17,12094.65,1.14117,778.75,28147.52,1.37267,425.58,11236.25,1.24718,33519.17
